,a_user_id,b_user_id
47395,4,1198
47398,4,1215
47402,4,1240
47403,4,1240
47406,4,1295
47408,4,1295
47411,4,1241
47423,4,478
47424,4,478
47427,4,478
47428,4,478
47435,4,1198
47437,4,1198
47440,4,1215
47451,4,1098
47452,4,1098
47456,4,1318
47457,4,1318
47460,4,1238
47461,4,1238
47473,4,1216
47474,4,1216
47478,4,1216
47479,4,1216
47482,4,1216
47483,4,1216
47486,4,1217
47488,4,1217
47491,4,1213
47496,4,1217
47498,4,1217
47501,4,871
47505,4,1318
47506,4,1318
47509,4,1238
47510,4,1238
47519,4,1229
47520,4,1229
47525,4,1081
47526,4,1081
47533,4,1044
47534,4,1044
47540,4,1044
47541,4,1044
47546,32,3418
47548,32,3418
47551,32,3421
47555,32,3428
47556,32,3428
47562,32,3409
47563,32,3409
47566,32,3409
47567,32,3409
47570,32,3409
47572,32,3409
47575,32,3415
47581,32,3421
47582,32,3421
47587,32,3428
47588,32,3428
47591,32,3428
47592,32,3428
47595,32,3429
47596,32,3429
47600,32,3409
47602,32,3409
47605,32,3419
47609,32,3409
47610,32,3409
47613,32,3411
47615,32,3411
47618,32,3420
47622,32,3411
47623,32,3411
47626,32,1443
47627,32,1443
47630,32,3411
47631,32,3411
47636,32,2200
47639,32,2200
47643,32,3432
47647,32,3430
47652,32,3418
47654,32,3418
47657,32,3415
47661,32,2200
47664,32,2200
47668,32,3432
47672,32,3430
47677,32,3419
47678,32,3419
47682,32,3431
47684,32,3431
47687,32,3410
47691,32,3411
47692,32,3411
47695,32,3409
47697,32,3409
47700,32,3410
47704,32,3419
47705,32,3419
47708,32,3431
47710,32,3431
47713,32,3410
47717,32,3411
47719,32,3411
47722,32,3420
47726,32,2200
47728,32,2200
47731,32,3414
47735,32,3409
47737,32,3409
47740,32,3423
47744,32,2200
47746,32,2200
47749,32,3414
47753,32,2200
47754,32,2200
47757,32,2200
47759,32,2200
47762,32,3423
47766,32,2200
47768,32,2200
47771,32,3411
47776,32,2200
47778,32,2200
47781,32,3411
47785,32,2200
47787,32,2200
47790,32,3411
47794,32,2200
47796,32,2200
47799,32,3411
47803,32,2200
47805,32,2200
47808,32,3411
47812,32,2200
47814,32,2200
47817,32,3411
47821,32,2200
47823,32,2200
47826,32,3411
47830,32,2200
47832,32,2200
47835,32,3411
47839,32,2200
47841,32,2200
47844,32,3411
47848,32,2200
47850,32,2200
47853,32,3411
47857,32,2200
47859,32,2200
47862,32,3411
47866,32,2200
47868,32,2200
47871,32,3411
47875,32,2200
47877,32,2200
47880,32,3411
47884,32,2200
47886,32,2200
47889,32,3411
47893,32,3431
47894,32,3431
47897,32,2200
47898,32,2200
47901,32,2200
47903,32,2200
47906,32,3414
47910,32,2200
47911,32,2200
47914,32,3410
47915,32,3410
47918,32,2200
47920,32,2200
47923,32,3411
47927,32,2200
47929,32,2200
47932,32,3430
47936,32,2200
47938,32,2200
47941,32,3411
47945,32,3409
47946,32,3409
47951,32,2200
47953,32,2200
47956,32,3414
47961,32,2200
47962,32,2200
47965,32,2200
47966,32,2200
47969,32,2200
47971,32,2200
47974,32,3411
47978,32,2200
47980,32,2200
47983,32,3411
47987,32,2200
47989,32,2200
47992,32,3414
47996,32,2200
47998,32,2200
48001,32,3414
48007,32,2200
48009,32,2200
48012,32,3414
48016,32,2200
48018,32,2200
48021,32,3411
48025,32,2884
48027,32,2884
48030,32,265
48034,32,2200
48035,32,2200
48038,32,1081
48040,32,1081
48043,32,1423
48048,32,2200
48049,32,2200
48052,32,2200
48053,32,2200
48056,32,2200
48057,32,2200
48060,32,3411
48062,32,3411
48065,32,3423
48069,32,3411
48070,32,3411
48073,32,2200
48074,32,2200
48077,32,3425
48078,32,3425
48081,32,2200
48083,32,2200
48086,32,3414
48090,32,2200
48091,32,2200
48094,32,2200
48095,32,2200
48098,32,2200
48099,32,2200
48102,32,2200
48103,32,2200
48106,32,2200
48107,32,2200
48110,32,2200
48111,32,2200
48114,32,2200
48116,32,2200
48119,32,3411
48123,32,2200
48125,32,2200
48128,32,3411
48132,32,2200
48134,32,2200
48137,32,3411
48141,32,2200
48143,32,2200
48146,32,3411
48150,32,2200
48152,32,2200
48155,32,3411
48159,32,2200
48161,32,2200
48164,32,3438
48169,32,2200
48170,32,2200
48173,32,2200
48174,32,2200
48177,32,2200
48179,32,2200
48182,32,3411
48186,32,2200
48188,32,2200
48191,32,3411
48195,32,2200
48198,32,2200
48202,32,3411
48206,32,3412
48211,32,2200
48213,32,2200
48216,32,3414
48220,32,2200
48223,32,2200
48227,32,3411
48231,32,3412
48236,32,1081
48238,32,1081
48241,32,3412
48245,32,2200
48247,32,2200
48250,32,3433
48255,32,2200
48258,32,2200
48262,32,3415
48266,32,3416
48271,32,2200
48274,32,2200
48278,32,3411
48282,32,3412
48288,32,2200
48290,32,2200
48293,32,3416
48298,32,2200
48306,32,2200
48311,32,1423
48316,32,3433
48322,32,33
48324,32,33
48327,32,3415
48331,32,2200
48333,32,2200
48336,32,3412
48340,32,2200
48342,32,2200
48345,32,3411
48350,32,2200
48352,32,2200
48355,32,3411
48360,32,265
48361,32,265
48364,32,3415
48365,32,3415
48368,32,3415
48369,32,3415
48372,32,2200
48373,32,2200
48377,32,2200
48378,32,2200
48381,32,2200
48382,32,2200
48385,32,2200
48386,32,2200
48389,32,2200
48392,32,2200
48396,32,3411
48400,32,3412
48405,32,2200
48408,32,2200
48412,32,3411
48416,32,3412
48421,32,2200
48424,32,2200
48428,32,3411
48432,32,3412
48437,32,2200
48438,32,2200
48441,32,2200
48442,32,2200
48446,32,121
48449,32,121
48453,32,33
48457,32,3471
48462,32,3420
48463,32,3420
48466,32,2200
48468,32,2200
48471,32,3411
48475,32,2200
48476,32,2200
48480,32,2200
48482,32,2200
48485,32,3415
48490,32,2200
48493,32,2200
48497,32,3411
48501,32,3412
48506,32,2200
48509,32,2200
48513,32,3411
48517,32,3412
48522,32,2200
48525,32,2200
48529,32,3411
48533,32,3412
48538,32,3415
48539,32,3415
48542,32,2200
48544,32,2200
48547,32,3423
48551,32,265
48552,32,265
48555,32,2200
48556,32,2200
48559,32,3419
48560,32,3419
48564,32,2200
48565,32,2200
48568,32,3425
48569,32,3425
48572,32,3416
48573,32,3416
48576,32,2200
48577,32,2200
48581,32,265
48582,32,265
48587,32,121
48590,32,121
48594,32,33
48598,32,3471
48604,32,3419
48605,32,3419
48609,32,3416
48610,32,3416
48614,32,3425
48615,32,3425
48622,32,265
48623,32,265
48633,32,1456
48634,32,1456
48638,32,1456
48644,32,1456
48657,32,1456
48658,32,1456
48662,32,1456
48666,32,1456
48670,32,1456
48671,32,1456
48674,32,1456
48675,32,1456
48678,32,1456
48679,32,1456
48682,32,1456
48683,32,1456
48687,32,1456
48691,32,1456
48695,32,1456
48696,32,1456
48701,32,1456
48702,32,1456
48705,32,3420
48706,32,3420
48710,32,1456
48711,32,1456
48714,32,1456
48715,32,1456
48718,32,1456
48719,32,1456
48722,32,1456
48723,32,1456
48727,32,1456
48728,32,1456
48731,32,1456
48732,32,1456
48735,32,1456
48736,32,1456
48739,32,1456
48740,32,1456
48743,32,1456
48744,32,1456
48747,32,1456
48748,32,1456
48751,32,1456
48752,32,1456
48755,32,1456
48756,32,1456
48759,32,1456
48760,32,1456
48763,32,1456
48764,32,1456
48767,32,1456
48768,32,1456
48771,32,1456
48772,32,1456
48775,32,1456
48776,32,1456
48779,32,1456
48780,32,1456
48783,32,1456
48784,32,1456
48787,32,1456
48788,32,1456
48791,32,1456
48792,32,1456
48795,32,1456
48796,32,1456
48799,32,1456
48800,32,1456
48803,32,1456
48804,32,1456
48807,32,1456
48808,32,1456
48811,32,1456
48812,32,1456
48815,32,1456
48816,32,1456
48819,32,1456
48820,32,1456
48823,32,1456
48824,32,1456
48827,32,1456
48828,32,1456
48831,32,1456
48832,32,1456
48835,32,1456
48836,32,1456
48839,32,1456
48840,32,1456
48843,32,1456
48844,32,1456
48847,32,1456
48848,32,1456
48851,32,1456
48852,32,1456
48855,32,1456
48856,32,1456
48859,32,1456
48860,32,1456
48863,32,1456
48864,32,1456
48867,32,1456
48868,32,1456
48871,32,1456
48872,32,1456
48875,32,1456
48876,32,1456
48879,32,1456
48880,32,1456
48883,32,1456
48884,32,1456
48887,32,1456
48888,32,1456
48891,32,1456
48892,32,1456
48895,32,1456
48896,32,1456
48899,32,1456
48900,32,1456
48903,32,1456
48904,32,1456
48907,32,1456
48908,32,1456
48911,32,1456
48912,32,1456
48915,32,1456
48916,32,1456
48919,32,1456
48920,32,1456
48924,32,1456
48925,32,1456
48928,32,1456
48929,32,1456
48932,32,1456
48933,32,1456
48936,32,1456
48937,32,1456
48940,32,1456
48941,32,1456
48944,32,1456
48945,32,1456
48948,32,1456
48949,32,1456
48952,32,1456
48953,32,1456
48956,32,1456
48957,32,1456
48960,32,1456
48961,32,1456
48964,32,1456
48965,32,1456
48968,32,1456
48969,32,1456
48973,32,1456
48974,32,1456
48977,32,1456
48978,32,1456
48981,32,1456
48982,32,1456
48986,32,1456
48987,32,1456
48990,32,1456
48991,32,1456
48994,32,1456
48995,32,1456
49000,32,1456
49001,32,1456
49005,32,1456
49006,32,1456
49009,32,1456
49010,32,1456
49013,32,1456
49014,32,1456
49027,32,33
49029,32,33
49032,32,3415
49037,32,1081
49039,32,1081
49042,32,3412
49052,32,3418
49053,32,3418
49056,32,2200
49059,32,2200
49063,32,3411
49067,32,3412
49074,32,3410
49075,32,3410
49082,32,2200
49084,32,2200
49087,32,3416
49092,32,2200
49094,32,2200
49097,32,3411
49101,32,33
49103,32,33
49106,32,3415
49110,32,121
49113,32,121
49117,32,33
49121,32,3471
49126,32,121
49129,32,121
49133,32,33
49137,32,3471
49142,32,33
49144,32,33
49147,32,3415
49151,32,121
49154,32,121
49158,32,33
49162,32,3471
49167,32,121
49170,32,121
49174,32,33
49178,32,3471
49183,32,121
49186,32,121
49190,32,33
49194,32,3471
49199,32,121
49202,32,121
49206,32,33
49210,32,3471
49215,32,121
49218,32,121
49222,32,33
49226,32,3471
49231,32,121
49234,32,121
49238,32,33
49242,32,3471
49247,32,121
49250,32,121
49254,32,33
49258,32,3471
49263,32,121
49266,32,121
49270,32,33
49274,32,3471
49279,32,121
49282,32,121
49286,32,33
49290,32,3471
49295,32,121
49298,32,121
49302,32,33
49306,32,3471
49311,32,121
49314,32,121
49318,32,33
49322,32,3471
49327,32,121
49330,32,121
49334,32,33
49338,32,3471
49343,32,121
49346,32,121
49350,32,33
49354,32,3471
49359,32,121
49362,32,121
49366,32,33
49370,32,3471
49375,32,121
49378,32,121
49382,32,33
49386,32,3471
49391,32,121
49394,32,121
49398,32,33
49402,32,3471
49407,32,121
49410,32,121
49414,32,33
49418,32,3471
49423,32,121
49426,32,121
49430,32,33
49434,32,3471
49439,32,121
49442,32,121
49446,32,33
49450,32,3471
49455,32,121
49458,32,121
49462,32,33
49466,32,3471
49471,32,121
49474,32,121
49478,32,33
49482,32,3471
49487,32,121
49490,32,121
49494,32,33
49498,32,3471
49503,32,121
49506,32,121
49510,32,33
49514,32,3471
49519,32,121
49522,32,121
49526,32,33
49530,32,3471
49535,32,121
49538,32,121
49542,32,33
49546,32,3471
49551,32,121
49554,32,121
49558,32,33
49562,32,3471
49567,32,121
49570,32,121
49574,32,33
49578,32,3471
49583,32,121
49586,32,121
49590,32,33
49594,32,3471
49599,32,121
49602,32,121
49606,32,33
49610,32,3471
49615,32,121
49618,32,121
49622,32,33
49626,32,3471
49631,32,121
49634,32,121
49638,32,33
49642,32,3471
49647,32,121
49650,32,121
49654,32,33
49658,32,3471
49663,32,2884
49665,32,2884
49668,32,265
49672,32,265
49673,32,265
49676,32,265
49677,32,265
49680,32,265
49681,32,265
49684,32,265
49685,32,265
49688,32,3418
49690,32,3418
49693,32,3421
49697,32,3428
49698,32,3428
49703,32,3409
49704,32,3409
49707,32,3409
49709,32,3409
49712,32,3415
49717,32,3421
49718,32,3421
49722,32,3428
49723,32,3428
49726,32,3428
49727,32,3428
49730,32,3429
49731,32,3429
49734,32,3418
49736,32,3418
49739,32,3415
49743,32,3409
49745,32,3409
49748,32,3410
49752,32,3411
49754,32,3411
49757,32,3420
49761,32,2200
49762,32,2200
49765,32,3410
49766,32,3410
49769,32,2200
49771,32,2200
49774,32,3430
49780,32,2200
49781,32,2200
49784,32,2200
49785,32,2200
49789,32,2200
49790,32,2200
49793,32,2200
49794,32,2200
49797,32,2200
49798,32,2200
49801,32,2200
49802,32,2200
49805,32,2200
49806,32,2200
49809,32,2200
49811,32,2200
49814,32,3433
49818,32,2200
49819,32,2200
49822,32,2200
49823,32,2200
49826,32,2200
49827,32,2200
49830,32,2200
49831,32,2200
49834,32,2200
49835,32,2200
49838,32,1081
49840,32,1081
49843,32,3412
49847,32,1081
49849,32,1081
49852,32,3412
49856,32,1423
49858,32,1423
49865,32,1443
49867,32,1443
49874,32,1456
49875,32,1456
49879,32,1456
49885,32,1456
49894,32,1456
49895,32,1456
49898,32,1456
49899,32,1456
49902,32,1456
49903,32,1456
49906,32,1456
49907,32,1456
49910,32,1456
49911,32,1456
49914,32,1456
49915,32,1456
49918,32,1456
49920,32,1456
49927,32,1456
49928,32,1456
49931,32,1456
49932,32,1456
49935,32,1456
49936,32,1456
49939,32,1456
49940,32,1456
49943,32,1456
49944,32,1456
49947,32,1456
49948,32,1456
49951,32,1456
49953,32,1456
49960,32,1456
49961,32,1456
49964,32,1456
49965,32,1456
49968,32,1456
49969,32,1456
49972,32,1456
49973,32,1456
49976,32,1456
49977,32,1456
49980,32,1456
49981,32,1456
49984,32,1456
49985,32,1456
49988,32,1456
49989,32,1456
49992,32,1456
49993,32,1456
49996,32,1456
49997,32,1456
50000,32,1456
50001,32,1456
50004,32,1456
50005,32,1456
50008,32,1456
50009,32,1456
50012,32,1456
50013,32,1456
50016,32,1456
50017,32,1456
50020,32,1456
50021,32,1456
50024,32,1456
50025,32,1456
50028,32,1456
50029,32,1456
50032,32,1456
50033,32,1456
50036,32,1456
50037,32,1456
50040,32,1456
50041,32,1456
50044,32,1456
50045,32,1456
50048,32,1456
50049,32,1456
50052,32,1456
50053,32,1456
50056,32,1456
50057,32,1456
50060,32,1456
50061,32,1456
50064,32,1456
50065,32,1456
50068,32,1456
50069,32,1456
50072,32,1456
50073,32,1456
50076,32,1456
50077,32,1456
50080,32,1456
50081,32,1456
50084,32,1456
50085,32,1456
50088,32,1456
50089,32,1456
50092,32,1456
50093,32,1456
50096,32,1456
50097,32,1456
50100,32,1456
50101,32,1456
50104,32,1456
50105,32,1456
50108,32,1456
50109,32,1456
50112,32,1456
50113,32,1456
50116,32,1456
50117,32,1456
50120,32,1456
50121,32,1456
50124,32,1456
50125,32,1456
50128,32,1456
50129,32,1456
50132,32,1456
50133,32,1456
50136,32,1456
50137,32,1456
50140,32,1456
50141,32,1456
50144,32,1456
50145,32,1456
50148,32,1456
50149,32,1456
50152,32,1456
50153,32,1456
50156,32,1456
50157,32,1456
50160,32,1456
50161,32,1456
50164,32,1456
50165,32,1456
50168,32,1456
50169,32,1456
50172,32,1456
50173,32,1456
50176,32,1456
50177,32,1456
50180,32,1456
50181,32,1456
50184,32,1456
50185,32,1456
50188,32,1456
50189,32,1456
50192,32,1456
50193,32,1456
50196,32,1456
50197,32,1456
50200,32,1456
50201,32,1456
50204,32,1456
50205,32,1456
50208,32,1456
50209,32,1456
50212,32,1456
50213,32,1456
50216,32,1456
50217,32,1456
50220,32,1456
50221,32,1456
50224,32,1456
50225,32,1456
50228,32,1456
50229,32,1456
50232,32,1456
50233,32,1456
50236,32,1456
50237,32,1456
50240,32,2200
50243,32,2200
50247,32,3432
50251,32,3430
50256,32,2200
50259,32,2200
50263,32,3432
50267,32,3430
50272,32,2200
50274,32,2200
50277,32,3414
50281,32,2200
50283,32,2200
50286,32,3414
50290,32,2200
50291,32,2200
50294,32,2200
50296,32,2200
50299,32,3423
50303,32,2200
50305,32,2200
50308,32,3411
50312,32,2200
50314,32,2200
50317,32,3411
50321,32,2200
50323,32,2200
50326,32,3411
50330,32,2200
50332,32,2200
50335,32,3411
50339,32,2200
50341,32,2200
50344,32,3411
50348,32,2200
50350,32,2200
50353,32,3411
50357,32,2200
50359,32,2200
50362,32,3411
50366,32,2200
50368,32,2200
50371,32,3411
50375,32,2200
50377,32,2200
50380,32,3411
50384,32,2200
50386,32,2200
50389,32,3411
50393,32,2200
50395,32,2200
50398,32,3411
50402,32,2200
50404,32,2200
50407,32,3411
50411,32,2200
50413,32,2200
50416,32,3411
50420,32,2200
50422,32,2200
50425,32,3411
50429,32,2200
50430,32,2200
50433,32,2200
50435,32,2200
50438,32,3414
50442,32,2200
50443,32,2200
50446,32,2200
50448,32,2200
50451,32,3411
50455,32,2200
50457,32,2200
50460,32,3430
50464,32,2200
50466,32,2200
50469,32,3411
50474,32,2200
50476,32,2200
50479,32,3414
50483,32,2200
50484,32,2200
50487,32,2200
50488,32,2200
50491,32,2200
50493,32,2200
50496,32,3411
50500,32,2200
50502,32,2200
50505,32,3411
50509,32,2200
50511,32,2200
50514,32,3414
50518,32,2200
50520,32,2200
50523,32,3414
50527,32,2200
50529,32,2200
50532,32,3414
50536,32,2200
50538,32,2200
50541,32,3411
50545,32,2200
50546,32,2200
50549,32,2200
50550,32,2200
50553,32,2200
50554,32,2200
50557,32,2200
50558,32,2200
50561,32,3411
50562,32,3411
50565,32,2200
50566,32,2200
50569,32,2200
50571,32,2200
50574,32,3414
50578,32,2200
50579,32,2200
50582,32,2200
50583,32,2200
50586,32,2200
50587,32,2200
50590,32,2200
50591,32,2200
50594,32,2200
50595,32,2200
50598,32,2200
50599,32,2200
50602,32,2200
50604,32,2200
50607,32,3411
50611,32,2200
50613,32,2200
50616,32,3411
50620,32,2200
50622,32,2200
50625,32,3411
50629,32,2200
50631,32,2200
50634,32,3411
50638,32,2200
50640,32,2200
50643,32,3411
50647,32,2200
50649,32,2200
50652,32,3438
50656,32,2200
50657,32,2200
50660,32,2200
50662,32,2200
50665,32,3411
50669,32,2200
50671,32,2200
50674,32,3411
50678,32,2200
50681,32,2200
50685,32,3411
50689,32,3412
50694,32,2200
50696,32,2200
50699,32,3414
50703,32,2200
50706,32,2200
50710,32,3411
50714,32,3412
50719,32,2200
50721,32,2200
50724,32,3433
50728,32,2200
50731,32,2200
50735,32,3415
50739,32,3416
50744,32,2200
50747,32,2200
50751,32,3411
50755,32,3412
50760,32,2200
50762,32,2200
50765,32,3416
50769,32,2200
50771,32,2200
50774,32,3433
50778,32,2200
50780,32,2200
50783,32,3412
50787,32,2200
50789,32,2200
50792,32,3411
50796,32,2200
50798,32,2200
50801,32,3411
50805,32,2200
50806,32,2200
50809,32,2200
50810,32,2200
50813,32,2200
50814,32,2200
50817,32,2200
50818,32,2200
50821,32,2200
50824,32,2200
50828,32,3411
50832,32,3412
50837,32,2200
50840,32,2200
50844,32,3411
50848,32,3412
50853,32,2200
50856,32,2200
50860,32,3411
50864,32,3412
50869,32,2200
50870,32,2200
50873,32,2200
50874,32,2200
50877,32,2200
50879,32,2200
50882,32,3411
50886,32,2200
50887,32,2200
50890,32,2200
50892,32,2200
50895,32,3415
50899,32,2200
50902,32,2200
50906,32,3411
50910,32,3412
50915,32,2200
50918,32,2200
50922,32,3411
50926,32,3412
50931,32,2200
50934,32,2200
50938,32,3411
50942,32,3412
50947,32,2200
50949,32,2200
50952,32,3423
50956,32,2200
50957,32,2200
50960,32,2200
50961,32,2200
50964,32,2200
50965,32,2200
50968,32,2200
50971,32,2200
50975,32,3411
50979,32,3412
50984,32,2200
50986,32,2200
50989,32,3416
50993,32,2200
50995,32,2200
50998,32,3411
51002,32,2884
51004,32,2884
51007,32,265
51011,32,2884
51013,32,2884
51016,32,265
51020,32,2884
51022,32,2884
51025,32,265
51029,32,3409
51030,32,3409
51033,32,3409
51034,32,3409
51037,32,3409
51039,32,3409
51042,32,3415
51046,32,3409
51048,32,3409
51051,32,3419
51055,32,3409
51056,32,3409
51059,32,3409
